SDOT_UNIT_,SPR_UNIT_I,SDCI_UNIT_,SPU_TREE_U,SPU_PLANT_,PEST_UNIT_,SOURCE_DEP,SCIENTIFIC,COMMON_NAM,DBH,OWNERSHIP,UNITDESC,GLOBALID,kc_am1,kc_af1,kc_pm1,lat,lon
TRE-1103643,,,,,TRE-1103643,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"7",Private,2633 NW 98TH ST,164ebd71-2d64-4252-b947-f87b43d16136,63.377826690673835,88.659294128417969,86.684951782226562,-122.3922680000,47.6997640100
TRE-1103644,,,,,TRE-1103644,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"3",Private,2633 NW 98TH ST,4d6dce64-ab1b-40af-ad66-95dd00f79ca4,63.451370239257812,88.691551208496094,86.701431274414062,-122.3922730000,47.6998269300
TRE-1102766,,,,,TRE-1102766,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"4",Private,9016 LOYAL AVE NW,1e01cb04-7104-43d5-ac12-e02ec7ef59be,61.640384674072266,88.750007629394531,85.720756530761719,-122.3994100000,47.6940696500
TRE-1102776,,,,,TRE-1102776,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"25",Private,9016 LOYAL AVE NW,4be0c327-e1bf-45ee-af70-90e914396c1e,61.802036285400391,88.674057006835938,85.696594238281250,-122.3994730000,47.6944222400
TRE-1102777,,,,,TRE-1102777,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"17",Private,9024 SYLVAN PL NW,33bcee2a-8c67-4d11-90df-ef6afd9d949f,61.754505157470703,88.798439025878906,85.465026855468750,-122.3989600000,47.6945495500
TRE-1102880,,,,,TRE-1102880,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"12",Private,1704 NW 97TH ST,7afe1f30-8045-417e-81ee-699aff42408a,61.719757080078125,89.222572326660156,85.646347045898438,-122.3789060000,47.6997888100
TRE-1102886,,,,,TRE-1102886,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"31",Private,1732 NW 97TH ST,216319ff-aa3c-4a32-861f-95207f2187d5,61.685020446777344,88.990852355957017,85.751594543457017,-122.3799090000,47.6997895700
TRE-1102891,,,,,TRE-1102891,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"9",Private,1747 NW 97TH ST,52bdfc60-e635-4c9c-bdae-b358831d69e6,61.840244293212891,88.692916870117188,85.127967834472656,-122.3806760000,47.6996367600
TRE-1102936,,,,,TRE-1102936,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"14",Private,1929 NW 96TH ST,fdef8c55-08c0-44d2-89d2-ccc4d3f8b3ad,62.442756652832031,88.639373779296875,85.494155883789062,-122.3819680000,47.6989244300
TRE-1102947,,,,,TRE-1102947,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"15",Private,2114 NW 99TH ST,4c9416cd-b489-44ff-811e-42a1ff941203,62.219520568847656,88.515785217285156,84.271369934082031,-122.3831770000,47.7011787600
TRE-1102967,,,,,TRE-1102967,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"3",Private,2146 NW 99TH ST,7c246579-83d1-435c-98b0-3101a10bcf4d,63.186702728271491,89.269706726074219,86.172607421875014,-122.3849730000,47.7012546500
TRE-1102975,,,,,TRE-1102975,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"36",Private,9803 23RD AVE NW,9b685785-fc12-43ae-9163-b5fda3acc93e,63.211669921875000,89.549209594726562,86.428779602050781,-122.3854070000,47.7006020200
TRE-1103002,,,,,TRE-1103002,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"48",Private,1900 NW 95TH ST,0b1e97d1-7f84-4596-bc36-a33bfb5ebc76,62.742362976074219,88.771423339843750,85.929618835449219,-122.3809100000,47.6983263200
TRE-1103116,,,,,TRE-1103116,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"9",Private,2310 NW 95TH ST,e5eae246-93d9-49fa-96ba-ce2e7d316c06,62.393421173095703,88.883705139160156,86.708404541015625,-122.3859340000,47.6983002400
TRE-1103721,,,,,TRE-1103721,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"15",Private,3010 NW ESPLANADE,d963f4e5-d00e-464b-83bd-88a7de085b69,62.155395507812493,89.043380737304688,87.165382385253906,-122.3964290000,47.6994198400
TRE-1103742,,,,,TRE-1103742,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"7",Private,3049 NW ESPLANADE,84b0a580-c190-4683-9717-acf1fd1cb80d,62.006156921386719,89.143104553222656,87.254081726074219,-122.3982710000,47.6987849900
TRE-1103744,,,,,TRE-1103744,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"8",Private,3049 NW ESPLANADE,facacc97-d01c-4a4e-a71c-c177c7b343d5,62.067253112792969,88.893455505371094,87.194419860839844,-122.3982850000,47.6987705900
TRE-1102497,,,,,TRE-1102497,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"3",Private,3048 NW 74TH ST,1dc33239-e978-4955-9c61-7ea9e2b97af0,61.824542999267578,86.990524291992188,83.251380920410156,-122.3977110000,47.6824083300
TRE-1103786,,,,,TRE-1103786,Seattle Department of Transportation,Thuja plicata `Zebrina`,Zebra Cedar,"6",Private,2602 NW 87TH ST,f142815b-4494-4fef-b9dd-71236b00ed57,61.942947387695312,89.774597167968750,85.836029052734375,-122.3905330000,47.6921251700
TRE-1102617,,,,,TRE-1102617,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"2",Private,3038 NW 72ND ST,04ce8fea-663e-4301-b8f4-2c26f606f741,60.258998870849609,84.485229492187500,82.067161560058594,-122.3974070000,47.6809902500
TRE-1103913,,,,,TRE-1103913,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"9",Private,8547 29TH AVE NW,dc18909c-025b-4987-8865-d0abd5e8e2f8,62.110004425048835,88.658493041992188,84.806068420410156,-122.3939100000,47.6918995300
TRE-1102652,,,,,TRE-1102652,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"14",Private,9511 31ST AVE NW,2f51f232-297c-429e-ae50-d559dfbed324,62.057689666748047,88.549507141113281,85.739913940429673,-122.3975040000,47.6979474600
TRE-1102668,,,,,TRE-1102668,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"25",Private,9257 VIEW AVE NW,c78128f4-0fd5-447c-8a1b-d8ef7090ed8e,61.919853210449219,88.450820922851562,85.659072875976562,-122.3990600000,47.6971396000
TRE-1102669,,,,,TRE-1102669,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"3",Private,9257 VIEW AVE NW,860c7a47-cc65-4bdd-a266-723d31db25ab,61.919853210449219,88.450820922851562,85.659072875976562,-122.3990370000,47.6971399100
TRE-1103949,,,,,TRE-1103949,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"8",Private,8546 30TH AVE NW,2c84ac88-d7f2-4a3c-9566-2931c6a6fbe2,60.882625579833984,87.573898315429673,83.929351806640625,-122.3958370000,47.6920490000
TRE-1103955,,,,,TRE-1103955,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"2",Private,8554 30TH AVE NW,89fa6eeb-0fa7-4bb2-8f86-95493fd85ce8,60.923881530761719,87.482276916503906,84.012695312500000,-122.3958380000,47.6922361800
TRE-1102715,,,,,TRE-1102715,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"23",Private,9009 VIEW AVE NW,023b144b-7963-4a3e-bb43-51042fa496cf,61.488548278808594,88.515579223632812,86.014907836914062,-122.4010480000,47.6944021600
TRE-1103982,,,,,TRE-1103982,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"45",Private,8542 32ND AVE NW,e01a0733-2f26-4c1a-9249-13970897cd60,61.288608551025391,88.216438293457017,84.794395446777344,-122.3983730000,47.6917268800
TRE-1105044,,,,,TRE-1105044,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"26",Private,9032 4TH AVE NW,e7d5fe91-98aa-4404-ba5b-a282d1629035,61.696033477783203,88.354667663574219,85.192512512207017,-122.3619330000,47.6950351300
TRE-1105047,,,,,TRE-1105047,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"10",Private,9044 4TH AVE NW,67eb19a7-67d2-4b3e-9fac-ff83afca27d6,61.486476898193359,88.735168457031250,85.067207336425781,-122.3619660000,47.6956298100
TRE-1105114,,,,,TRE-1105114,Seattle Department of Transportation,Thuja plicata `Zebrina`,Zebra Cedar,"10",Private,9218 6TH AVE NW,76acc699-a6d7-4e81-98ee-73124097c089,61.260807037353509,89.182624816894531,85.771369934082031,-122.3632880000,47.6967091800
TRE-1105119,,,,,TRE-1105119,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"18",Private,9223 4TH AVE NW,153872c1-1721-4fbd-aff3-69134c83f23d,61.630916595458984,89.169433593750000,85.730590820312500,-122.3621210000,47.6967070700
TRE-1105148,,,,,TRE-1105148,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"3",Private,9502 6TH AVE NW,1a02e02e-19a0-41f6-a48b-51699c0a67b6,61.240070343017578,89.888229370117188,85.862243652343750,-122.3629260000,47.6979337800
TRE-1105150,,,,,TRE-1105150,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"3",Private,9502 6TH AVE NW,6f27ec60-cb2e-4d16-b3e2-42c8b7cca780,61.240070343017578,89.888229370117188,85.862243652343750,-122.3628830000,47.6979313900
TRE-1105228,,,,,TRE-1105228,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"13",Private,9708 1ST AVE NW,81826148-9405-48df-87f5-7af6414830a7,62.116928100585938,88.938148498535156,86.041175842285156,-122.3580030000,47.7000219400
TRE-1104287,,,,,TRE-1104287,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"8",Private,9506 15TH AVE NW,5ca8876c-f4a3-458f-8f32-4ac34bb24ce6,62.421024322509766,88.892738342285156,87.272743225097670,-122.3767200000,47.6980617900
TRE-1104288,,,,,TRE-1104288,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"12",Private,9506 15TH AVE NW,22c96097-34a2-4e52-8317-19f843fc8a3c,62.421024322509766,88.892738342285156,87.272743225097670,-122.3767120000,47.6980436000
TRE-1104289,,,,,TRE-1104289,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"13",Private,9506 15TH AVE NW,8f2c4154-cf03-4547-a2c8-babe15338364,62.421024322509766,88.892738342285156,87.272743225097670,-122.3767070000,47.6980770200
TRE-1104317,,,,,TRE-1104317,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"5",Private,9620 15TH AVE NW,8daa082c-dd61-4981-9951-c4e7e7191248,61.723209381103509,89.722915649414062,86.550743103027344,-122.3766840000,47.6996449700
TRE-1104329,,,,,TRE-1104329,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"3",Private,9726 15TH AVE NW,769fba05-21ff-4fe0-9067-275430d8b255,62.041599273681641,89.062454223632812,86.155151367187500,-122.3766680000,47.7006620800
TRE-1104346,,,,,TRE-1104346,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"16",Private,9604 15TH AVE NW,010d3d5f-9b0f-4c58-ae44-60a0e6bbc6be,62.265121459960938,89.805419921875014,86.583473205566406,-122.3766930000,47.6992276100
TRE-1104395,,,,,TRE-1104395,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"6",Private,8515 19TH AVE NW,3a54f1d9-d3e6-4ab4-8727-d0d2cce555ea,62.666244506835938,90.202239990234375,86.798110961914062,-122.3811910000,47.6910964000
TRE-1104523,,,,,TRE-1104523,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"20",Private,10315 MARY AVE NW,2efa0ebe-f80d-4faf-9c75-0f73daef26cf,60.913608551025391,88.098152160644531,84.961853027343750,-122.3755160000,47.7039373000
TRE-1104539,,,,,TRE-1104539,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"8",Private,10021 MARY AVE NW,f2ad3148-18d4-4854-b4a1-6ad20db96df3,61.977554321289062,87.799468994140625,84.591545104980469,-122.3755350000,47.7023433500
TRE-1104540,,,,,TRE-1104540,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"10",Private,10021 MARY AVE NW,98aebf67-ad1c-4724-9417-03b6236ef33e,62.066425323486328,87.906326293945312,84.678657531738281,-122.3755420000,47.7023258800
TRE-1104699,,,,,TRE-1104699,Seattle Department of Transportation,Thuja plicata `Zebrina`,Zebra Cedar,"4",Private,8520 14TH AVE NW,ab9e214d-956d-40d9-8df2-ac09b6e80e11,62.658008575439453,90.029487609863281,86.397949218750000,-122.3740030000,47.6916766500
TRE-1104702,,,,,TRE-1104702,Seattle Department of Transportation,Thuja plicata `Zebrina`,Zebra Cedar,"6",Private,8520 14TH AVE NW,f33714de-853c-433f-a420-c73283a0f809,62.658008575439453,90.029487609863281,86.397949218750000,-122.3740070000,47.6916990600
TRE-1104800,,,,,TRE-1104800,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"21",Private,8752 3RD AVE NW,54c71365-b0ce-4d2c-a5e9-2472365e3fc7,62.574867248535163,89.038444519042983,85.710800170898438,-122.3605750000,47.6940113200
TRE-1104825,,,,,TRE-1104825,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"7",Private,8801 6TH AVE NW,25c9d644-57ba-4461-8629-231b4bf12bb6,62.297359466552734,88.528701782226562,85.226638793945312,-122.3635050000,47.6928659200
TRE-1104826,,,,,TRE-1104826,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"7",Private,8801 6TH AVE NW,20a33e64-e778-42ad-a46e-a9c00a8c7dfe,62.297359466552734,88.528701782226562,85.226638793945312,-122.3634890000,47.6928763300
TRE-1104845,,,,,TRE-1104845,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"30",Private,302 NW 86TH ST,99a6d918-1a6c-4544-a24e-8353b34c9a9d,62.594005584716797,89.344078063964844,86.509529113769531,-122.3607670000,47.6915773400
TRE-1104846,,,,,TRE-1104846,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"30",Private,302 NW 86TH ST,713b08ad-d417-454a-b11e-1478ce22668c,62.660438537597656,89.349136352539062,86.545082092285156,-122.3607670000,47.6915281800
TRE-1104847,,,,,TRE-1104847,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"30",Private,302 NW 86TH ST,8ae04976-69fd-43d0-8fa6-0dc8b04cd4e1,62.660438537597656,89.349136352539062,86.545082092285156,-122.3607680000,47.6914816900
TRE-1104895,,,,,TRE-1104895,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"13",Private,357 NW 90TH ST,4b03e58e-c68c-4f86-aca4-924f82fbec04,62.253284454345703,88.331420898437500,85.164154052734375,-122.3632600000,47.6940938700
TRE-1105918,,,,,TRE-1105918,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"24",Private,1218 NE 120TH ST,d55a8712-9224-422f-a5a1-3a61e5217ce7,62.174823760986328,87.916252136230469,84.943763732910156,-122.3146780000,47.7158579900
TRE-1105919,,,,,TRE-1105919,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"36",Private,1218 NE 120TH ST,ee325d1e-62c4-4ec4-a275-3e9afd557e7c,62.099079132080078,87.719299316406250,84.901863098144531,-122.3147580000,47.7158430100
TRE-1105922,,,,,TRE-1105922,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"32",Private,1218 NE 120TH ST,8526edd3-b6a9-4287-9888-346fb25915f5,62.099079132080078,87.719299316406250,84.901863098144531,-122.3148180000,47.7158482100
TRE-1105923,,,,,TRE-1105923,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"9",Private,11756 12TH AVE NE,d3f7b5e4-01ef-443b-87c5-92608b9280fc,62.099948883056641,87.716087341308594,84.819999694824219,-122.3148460000,47.7157501400
TRE-1105940,,,,,TRE-1105940,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"10",Private,12019 14TH AVE NE,56edd667-f5b0-437d-9be6-baa9bb256d6b,62.087505340576165,87.816993713378906,84.776641845703125,-122.3152630000,47.7161141300
TRE-1105941,,,,,TRE-1105941,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"6",Private,12019 14TH AVE NE,67264f68-a2aa-4428-be70-32751e8f8510,62.041622161865234,87.920158386230469,84.769042968750000,-122.3152690000,47.7161352900
TRE-1105942,,,,,TRE-1105942,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"12",Private,12019 14TH AVE NE,418cd1ab-7510-49e5-9d76-7775b60a8a25,62.041622161865234,87.920158386230469,84.769042968750000,-122.3152680000,47.7161558800
TRE-1105943,,,,,TRE-1105943,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"11",Private,12019 14TH AVE NE,4042259c-fb2b-4f01-9771-be04ad0ebf09,62.040691375732422,87.784690856933594,84.521125793457017,-122.3152820000,47.7161955000
TRE-1105966,,,,,TRE-1105966,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"36",Private,1048 NE 117TH ST,afd74fa0-8dc4-439b-9f4e-f07064595ae4,62.228778839111328,87.864486694335938,84.424827575683594,-122.3153320000,47.7143312200
TRE-1105470,,,,,TRE-1105470,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"72",Private,1208 NW 77TH ST,840feec3-4b45-4504-9af5-e8ae09e519d2,59.922847747802734,84.311080932617188,81.668579101562500,-122.3717560000,47.6851848700
TRE-1105477,,,,,TRE-1105477,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"14",Private,122 NW 103RD ST,465ef7b3-7e31-4f18-8084-3ae2d98a8103,62.124732971191406,89.517242431640625,86.354980468750000,-122.3592430000,47.7037312000
TRE-1106018,,,,,TRE-1106018,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"6",Private,11555 6TH PL NE,c30ab571-e81c-441e-b41f-b1445c0ca6d8,62.260681152343750,87.638404846191406,82.644721984863281,-122.3227690000,47.7139788700
TRE-1106019,,,,,TRE-1106019,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"13",Private,11555 6TH PL NE,d81b9a72-bdd1-4abd-8117-547f3ae076db,62.260681152343750,87.638404846191406,82.644721984863281,-122.3227630000,47.7139581800
TRE-1106037,,,,,TRE-1106037,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"12",Private,401 NE 117TH ST,023ea90a-70cf-450a-a8cd-cca43be4af4f,62.287322998046875,88.073608398437500,84.128860473632812,-122.3247480000,47.7138684900
TRE-1105586,,,,,TRE-1105586,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"36",Private,10005 12TH AVE NW,8bbad485-4b01-4456-96c1-9731f51f90f8,62.445648193359375,88.158744812011719,84.964286804199219,-122.3715060000,47.7019994100
TRE-1105640,,,,,TRE-1105640,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"8",Private,10345 12TH AVE NW,687e76de-cba6-4c0d-b41c-1c7e0c2017e6,60.107299804687507,87.689155578613281,85.392013549804688,-122.3715160000,47.7047217600
