field_1,id,latitude,longitude,place_town_name,place_county_name,kc_af1,kc_am1,kc_pm1,pc_af1,pc_am1,pc_pm1,po_af1,po_am1,po_pm1,tac_af1,tac_am1,tac_pm1
1236,99255815,45.4965216667,-122.6169966667,Portland,Multnomah,,,,,,,31.149377822876,15.3218307495117,29.3897762298584,,,
1237,99256025,45.4964666667,-122.617295,Portland,Multnomah,,,,,,,31.2235717773438,15.3727073669434,29.4063186645508,,,
1238,99258672,48.8908508677,-122.1511814743,,Whatcom,,,,,,,,,,,,
1239,99404535,47.1512666667,-122.3449633333,,Pierce,,,,83.6999969482422,57.7000007629395,81.1999969482422,,,,32.381275177002,15.8465766906738,29.4432926177979
1240,99581530,49.1299861111,-122.8421472222,,Greater Vancouver,,,,,,,,,,,,
1241,99632132,45.6520283333,-123.29557,,Washington,,,,,,,,,,,,
1242,99632525,45.6519166667,-123.2966216667,,Washington,,,,,,,,,,,,
1243,99638860,45.438525,-123.0674583333,,Washington,,,,,,,,,,,,
1244,99639431,45.653263,-123.299648,,Washington,,,,,,,,,,,,
1245,99639550,45.653222,-123.299207,,Washington,,,,,,,,,,,,
1246,99639577,45.63191,-123.350111,,Washington,,,,,,,,,,,,
1247,99639939,45.652558202,-123.2969514281,,Washington,,,,,,,,,,,,
1248,99643714,45.651712,-123.2963533889,,Washington,,,,,,,,,,,,
1249,99646705,48.768507339,-122.4449675158,"Bellingham, Washington, USA",Whatcom,,,,,,,,,,,,
1250,99647085,48.7688986957,-122.4437598512,"Bellingham, Washington, USA",Whatcom,,,,,,,,,,,,
1251,99648706,48.7826592078,-122.4218130112,"Bellingham, Washington, USA",Whatcom,,,,,,,,,,,,
1252,99760722,47.5959633333,-120.6590583333,,Chelan,,,,,,,,,,,,
1253,99905381,49.113625,-122.758916,,Greater Vancouver,,,,,,,,,,,,
1254,99905709,49.11092,-122.76264,,Greater Vancouver,,,,,,,,,,,,
1255,99906044,49.037314,-122.813573,,Greater Vancouver,,,,,,,,,,,,
1256,99906602,49.108475,-122.763377,,Greater Vancouver,,,,,,,,,,,,
1257,99907187,49.11522,-122.771212,,Greater Vancouver,,,,,,,,,,,,
1258,99989148,47.4079866667,-121.6076366667,,King,,,,,,,,,,,,
1259,100087686,48.66890526,-121.28024873,,Whatcom,,,,,,,,,,,,
1260,100119694,45.5270083333,-122.6315916667,Portland,Multnomah,,,,,,,31.2423877716064,16.0474891662598,29.2447319030762,,,
1261,100163782,45.5825099582,-122.7339803149,Portland,Multnomah,,,,,,,31.4759826660156,14.5131807327271,29.1402168273926,,,
1262,100254943,47.7611694336,-122.4771195346,,Kitsap,,,,,,,,,,,,
1263,100349458,47.1254888333,-122.4494533333,,Pierce,,,,83.3000030517578,57.7999992370605,79.5,,,,,,
1264,100349810,47.12555,-122.44958,,Pierce,,,,83.3000030517578,57.7999992370605,79.5,,,,,,
1265,100408079,47.6516716667,-122.416695,,King,88.9594650268555,60.3506851196289,85.5043792724609,,,,,,,,,
1266,100408266,47.6450216667,-122.4167466667,,King,88.2987976074219,62.8880729675293,86.5341720581055,,,,,,,,,
1267,100468174,44.0365843847,-123.058521403,Eugene,Lane,,,,,,,,,,,,
1268,100526645,45.5174474884,-122.7176537925,Portland,Multnomah,,,,,,,27.4796829223633,15.2813205718994,27.4082050323486,,,
1269,100748581,47.6008633333,-122.17298,Bellevue City Limits,King,89.7434310913086,55.3695602416992,80.6578369140625,,,,,,,,,
1270,100801304,48.5464122085,-121.4319065586,,Skagit,,,,,,,,,,,,
1271,100830971,47.1587945,-122.2738583333,"Puyallup, WA",Pierce,,,,82.9000015258789,58.2000007629395,79.6999969482422,,,,,,
1272,100831081,47.15765,-122.2702783333,"Puyallup, WA",Pierce,,,,82.8000030517578,58.2000007629395,79.3000030517578,,,,,,
1273,100831166,47.66317,-122.421045,,King,89.9875030517578,56.3437118530273,81.3115386962891,,,,,,,,,
1274,100844967,47.381775,-122.3172216667,Des Moines City Limits,King,88.9580154418945,58.6867713928223,85.741943359375,,,,,,,,,
1275,100845021,47.3818466667,-122.31723,Des Moines City Limits,King,88.890983581543,58.8606033325195,85.8112106323242,,,,,,,,,
1276,100891304,48.7880451496,-122.1913646534,,Whatcom,,,,,,,,,,,,
1277,100950137,48.744134,-122.4305829722,"Bellingham, Washington, USA",Whatcom,,,,,,,,,,,,
1278,101023660,47.528086016,-121.9989620057,Issaquah City Limits,King,89.1294250488281,56.1999130249023,81.0085601806641,,,,,,,,,
1279,101028852,47.5272677746,-121.999771949,Issaquah City Limits,King,89.1180572509766,56.009349822998,81.011344909668,,,,,,,,,
1280,101031093,45.51662921,-122.71450371,Portland,Multnomah,,,,,,,27.558277130127,15.2771196365356,27.4175128936768,,,
1281,101035329,45.51696697,-122.71807262,Portland,Multnomah,,,,,,,27.4593715667725,15.3612232208252,27.3897228240967,,,
1282,101035805,45.5168283,-122.71787887,Portland,Multnomah,,,,,,,27.4596729278564,15.2647113800049,27.3870010375977,,,
1283,101035868,45.51681816,-122.7177876,Portland,Multnomah,,,,,,,27.4669780731201,15.2591934204102,27.391019821167,,,
1284,101035936,45.51719174,-122.71779122,Portland,Multnomah,,,,,,,27.5471687316895,15.2545824050903,27.4028835296631,,,
1285,101036496,48.755006429,-122.4197470397,"Bellingham, Washington, USA",Whatcom,,,,,,,,,,,,
1286,101038565,48.6748652361,-122.3075767234,"Bellingham, Washington, USA",Whatcom,,,,,,,,,,,,
1287,101048826,47.19527204,-122.45786443,Tacoma,Pierce,,,,,,,,,,31.3280296325684,16.3634357452393,29.3537425994873
1288,101173036,47.69118375,-122.1085468889,Redmond City Limits,King,89.6631317138672,58.374267578125,85.5054016113281,,,,,,,,,
1289,101284702,47.7846048,-122.1955495,Bothell City Limits,Snohomish,,,,,,,,,,,,
1290,101288321,47.535364215,-122.0684895448,Issaquah City Limits,King,89.5920867919922,57.7701187133789,84.9941177368164,,,,,,,,,
1291,101427013,47.5377366667,-122.1332166667,Bellevue City Limits,King,91.2492294311523,54.4052352905273,82.6976928710938,,,,,,,,,
1292,101433614,48.2750014509,-116.6170755029,,Bonner,,,,,,,,,,,,
1293,101433964,48.2766602843,-116.5534649044,,Bonner,,,,,,,,,,,,
1294,101493174,47.4356562025,-121.9666758142,,King,89.322639465332,56.5252990722656,81.356086730957,,,,,,,,,
1295,101493794,47.4362330813,-121.9646090564,,King,,,,,,,,,,,,
1296,101497650,48.7304066776,-122.3086219914,"Bellingham, Washington, USA",Whatcom,,,,,,,,,,,,
1297,101548920,47.86104124,-122.08720457,,Snohomish,,,,,,,,,,,,
1298,101560511,45.3041033333,-122.970375,,Yamhill,,,,,,,,,,,,
1299,101560551,45.302855,-122.96772,,Yamhill,,,,,,,,,,,,
1300,101565154,47.6980033333,-122.3923416667,,King,88.737663269043,62.4955825805664,85.4587783813477,,,,,,,,,
1301,101567000,47.6979349594,-122.3975353161,,King,88.5495071411133,62.057689666748,85.7399139404297,,,,,,,,,
1302,101567040,47.6794761984,-122.3835635138,,King,83.1151351928711,58.8594818115234,80.5439682006836,,,,,,,,,
1303,101574825,47.6832540713,-122.3763320139,,King,87.2245635986328,62.0030822753906,83.8084945678711,,,,,,,,,
1304,101579714,48.8381360089,-122.5668068603,,Whatcom,,,,,,,,,,,,
1305,101641621,47.2477383333,-122.4803783333,Tacoma,Pierce,,,,,,,,,,31.9873027801514,16.6396770477295,29.4157791137695
1306,101646309,47.6595888889,-122.3558388889,,King,87.4568023681641,62.0928611755371,84.1399459838867,,,,,,,,,
1307,101649325,47.7067055556,-122.2957972222,,King,89.2908706665039,60.4844169616699,85.4669876098633,,,,,,,,,
1308,101652431,47.7128638889,-122.3084166667,,King,85.8014984130859,61.396671295166,82.2830810546875,,,,,,,,,
1309,101666812,45.4720716667,-122.6784533333,Portland,Multnomah,,,,,,,29.768835067749,15.1846475601196,27.262228012085,,,
1310,101712010,47.81113,-121.52559667,,Snohomish,,,,,,,,,,,,
1311,101767862,47.2587966667,-122.7490916667,,Pierce,,,,,,,,,,,,
1312,101783944,47.543047035,-122.0541904557,Issaquah City Limits,King,90.0649719238281,61.7723960876465,87.1131134033203,,,,,,,,,
1313,101784777,47.5410664829,-122.0498092242,Issaquah City Limits,King,90.0451049804688,62.3986053466797,86.7610855102539,,,,,,,,,
1314,102023719,47.198349363,-122.4557404013,Tacoma,Pierce,,,,,,,,,,30.4292526245117,15.2044801712036,29.5826835632324
1315,102035369,48.7467204703,-122.4315645173,"Bellingham, Washington, USA",Whatcom,,,,,,,,,,,,
1316,102127009,45.438595,-123.0667111667,,Washington,,,,,,,,,,,,
1317,102127507,45.4384883333,-123.0670083333,,Washington,,,,,,,,,,,,
1318,102127943,45.43848,-123.0673138333,,Washington,,,,,,,,,,,,
1319,102331797,49.2688449722,-123.1347839722,,Greater Vancouver,,,,,,,,,,,,
1320,102331985,49.2691779722,-123.135208,,Greater Vancouver,,,,,,,,,,,,
1321,102332049,49.269263,-123.1352779722,,Greater Vancouver,,,,,,,,,,,,
1322,102332121,49.268877,-123.1352126,,Greater Vancouver,,,,,,,,,,,,
1323,102363862,45.3039002315,-122.8036946392,,Clackamas,,,,,,,,,,,,
1324,102364082,45.4385616667,-123.0678721667,,Washington,,,,,,,,,,,,
1325,102364262,45.4385296984,-123.0683420086,,Washington,,,,,,,,,,,,
1326,102386262,45.531148,-123.087054,,Washington,,,,,,,,,,,,
1327,102386538,45.539158,-123.086867,,Washington,,,,,,,,,,,,
1328,102386679,45.547814,-123.099742,,Washington,,,,,,,,,,,,
1329,102485742,48.7537418382,-122.4318022281,"Bellingham, Washington, USA",Whatcom,,,,,,,,,,,,
1330,102625864,48.6679030434,-122.3275132477,"Bellingham, Washington, USA",Whatcom,,,,,,,,,,,,
1331,102678268,48.8082011262,-122.4244747683,,Whatcom,,,,,,,,,,,,
1332,102784541,47.19837,-122.4556416667,Tacoma,Pierce,,,,,,,,,,30.411506652832,15.2640600204468,29.6021938323975
1333,102959113,48.4015883333,-122.30413,,Skagit,,,,,,,,,,,,
1334,102960078,47.596625,-122.1707216667,Bellevue City Limits,King,90.0193023681641,56.5571899414062,80.9384689331055,,,,,,,,,
1335,102968904,47.598538868,-122.1688221214,Bellevue City Limits,King,90.1421279907227,54.9049263000488,80.3774032592773,,,,,,,,,
1336,103163200,48.7435485737,-122.4123404548,"Bellingham, Washington, USA",Whatcom,,,,,,,,,,,,
1337,103217043,48.9777662474,-122.5349207595,,Whatcom,,,,,,,,,,,,
1338,103263345,47.2026258333,-122.4509986111,Tacoma,Pierce,,,,,,,,,,30.7086906433105,15.8942365646362,29.6535873413086
1339,103306882,47.57498833,-121.98166547,,King,89.5696334838867,55.160343170166,82.545280456543,,,,,,,,,
1340,103397278,48.1008924756,-122.5911549479,,Island,,,,,,,,,,,,
1341,103446045,48.9480130834,-122.6423610002,,Whatcom,,,,,,,,,,,,
1342,103593057,48.8233715659,-122.5216223672,,Whatcom,,,,,,,,,,,,
1343,103941118,55.2428366667,-127.5771333333,,Kitimat-Stikine,,,,,,,,,,,,
1344,104307533,46.818345,-116.9677966667,,Latah,,,,,,,,,,,,
1345,104726927,47.45808,-121.9678416667,,King,91.1301956176758,55.1137084960938,80.9141616821289,,,,,,,,,
1346,104731631,47.4529,-121.9683916667,,King,90.9600982666016,54.7991943359375,79.8880081176758,,,,,,,,,
1347,104776285,47.441455,-121.9692466667,,King,88.6881713867188,56.1734962463379,80.9912567138672,,,,,,,,,
1348,104890795,47.4504440697,-122.0115616826,,King,89.4012603759766,56.6579360961914,80.0248184204102,,,,,,,,,
1349,104891946,47.4073438555,-122.0096271027,,King,90.5267868041992,55.8168487548828,80.1642608642578,,,,,,,,,
1350,104935535,47.4469146599,-122.0075578989,,King,89.4109802246094,56.3321914672852,80.8176193237305,,,,,,,,,
1351,105076844,47.4820116667,-122.0556111667,,King,89.9115829467773,55.9187812805176,81.1610641479492,,,,,,,,,
1352,105240257,47.5447143118,-122.1610479538,Newcastle City Limits,King,89.9018707275391,58.517448425293,83.7560501098633,,,,,,,,,
1353,105380048,47.45738852,-122.16143241,,King,91.5382766723633,55.7131233215332,86.310791015625,,,,,,,,,
1354,105446764,47.2472416667,-122.4490133333,Tacoma,Pierce,,,,,,,,,,31.6142101287842,17.647819519043,29.0489063262939
1355,105513601,48.404225,-122.6188666667,,Island,,,,,,,,,,,,
1356,105624022,47.4470394245,-122.007480953,,King,89.3634948730469,56.3189849853516,80.8357391357422,,,,,,,,,
1357,105780106,48.2661776851,-116.5711436046,,Bonner,,,,,,,,,,,,
1358,105791998,47.230045,-122.4257883333,Tacoma,Pierce,,,,,,,,,,31.7795124053955,16.7170295715332,29.5541839599609
1359,105980989,48.4813098456,-122.3217907548,,Skagit,,,,,,,,,,,,
1360,106053205,47.64192,-122.373848,,King,89.0049591064453,62.3318405151367,86.5944747924805,,,,,,,,,
1361,106084351,47.5830216667,-122.1174,Bellevue City Limits,King,89.5340957641602,61.2360038757324,86.3115997314453,,,,,,,,,
1362,106131343,48.7565503759,-122.4378522858,"Bellingham, Washington, USA",Whatcom,,,,,,,,,,,,
1363,106144362,47.6625338903,-122.4173940455,,King,90.4685745239258,55.4112930297852,80.1664047241211,,,,,,,,,
1364,106194727,48.7939862236,-122.3884010687,,Whatcom,,,,,,,,,,,,
1365,106501316,45.595222204,-122.7901829873,Portland,Multnomah,,,,,,,27.3785839080811,16.7249298095703,27.467472076416,,,
1366,106505033,47.6626725299,-122.4173090916,,King,90.4343948364258,55.4226875305176,80.2391204833984,,,,,,,,,
1367,106550719,49.1740277778,-123.8500222222,,Nanaimo,,,,,,,,,,,,
1368,106558318,47.6387633333,-122.3009716667,,King,87.8184967041016,61.7862091064453,84.9716796875,,,,,,,,,
1369,106611034,48.5157883333,-122.6027366667,,Skagit,,,,,,,,,,,,
1370,106611160,48.5148783333,-122.602495,,Skagit,,,,,,,,,,,,
1371,106640201,48.48003,-122.61792,,Skagit,,,,,,,,,,,,
1372,106683588,48.5017467625,-123.3673027068,"Saanich, British Columbia",Capital,,,,,,,,,,,,
1373,106685298,48.5016440264,-123.3672642927,"Saanich, British Columbia",Capital,,,,,,,,,,,,
1374,106897907,47.4360359989,-122.1864119545,Renton City Limits,King,90.7265625,60.4224548339844,86.3635330200195,,,,,,,,,
1375,106897926,47.440528193,-122.1927345917,Renton City Limits,King,90.1131744384766,61.909107208252,86.801139831543,,,,,,,,,
1376,106897952,47.4349676036,-122.2049205378,Renton City Limits,King,89.3308563232422,60.8297843933105,85.970344543457,,,,,,,,,
1377,106947543,47.73358,-122.35298,,King,87.4081726074219,62.542308807373,84.779541015625,,,,,,,,,
1378,106948874,47.7241833333,-122.3651366667,,King,89.2182235717773,61.6911125183105,85.5891342163086,,,,,,,,,
1379,106949198,47.6985166667,-122.3808416667,,King,88.7314910888672,62.6982498168945,85.5543670654297,,,,,,,,,
1380,106950175,47.6888416667,-122.3779333333,,King,88.9137649536133,62.7941246032715,85.505500793457,,,,,,,,,
1381,107016087,48.6105416667,-123.1458805,,San Juan,,,,,,,,,,,,
1382,107155360,48.1425805,-123.18508,,Clallam,,,,,,,,,,,,
1383,107195334,48.1439778333,-123.185775,,Clallam,,,,,,,,,,,,
1384,107220192,47.65638,-122.3561866667,,King,87.0630111694336,61.5743103027344,83.8231735229492,,,,,,,,,
1385,107220272,47.6603283333,-122.356095,,King,87.825813293457,62.4544563293457,84.5328521728516,,,,,,,,,
1386,107220490,47.6602133333,-122.3629216667,,King,88.2988128662109,62.7123603820801,84.6957321166992,,,,,,,,,
1387,107223818,47.68443,-122.3303533333,,King,87.6792449951172,63.4735832214355,83.4342727661133,,,,,,,,,
1388,107224461,47.6912083333,-122.302345,,King,88.7295227050781,62.437183380127,84.162239074707,,,,,,,,,
1389,107224666,47.50417444,-122.14826208,Renton City Limits,King,88.9954299926758,59.906925201416,84.9608459472656,,,,,,,,,
1390,107224907,47.6911866667,-122.3025283333,,King,88.6372909545898,62.4315605163574,84.1631927490234,,,,,,,,,
1391,107225052,47.50416687,-122.14647305,Renton City Limits,King,88.8252487182617,59.8347930908203,85.2631759643555,,,,,,,,,
1392,107225684,47.6675838,-122.4003124,,King,88.0111923217773,62.8772010803223,84.2584686279297,,,,,,,,,
1393,107287792,48.1015361667,-123.520905,,Clallam,,,,,,,,,,,,
1394,107299997,47.25368,-122.4917966667,Tacoma,Pierce,,,,,,,,,,31.0591602325439,16.273063659668,29.1690807342529
1395,107336842,48.0506055,-123.78852,,Clallam,,,,,,,,,,,,
1396,107439069,47.4729583333,-122.223275,Renton City Limits,King,90.7110824584961,62.768253326416,89.6410369873047,,,,,,,,,
1397,107439154,47.66663,-122.4100883333,,King,89.333625793457,59.0412635803223,85.1667251586914,,,,,,,,,
1398,107485713,47.1975046339,-124.1922674328,,Grays Harbor,,,,,,,,,,,,
1399,107493720,47.1061983123,-124.1723459959,,Grays Harbor,,,,,,,,,,,,
1400,107502297,47.44512209,-122.19121544,Renton City Limits,King,90.2313537597656,61.5186004638672,87.0679931640625,,,,,,,,,
1401,107502653,47.52748791,-122.19923301,Renton City Limits,King,89.3947982788086,60.496639251709,85.524772644043,,,,,,,,,
1402,107503341,47.52348504,-122.2049297,Renton City Limits,King,89.6321868896484,62.8230628967285,87.0797348022461,,,,,,,,,
1403,107505113,47.52758532,-122.19460508,Renton City Limits,King,88.4371032714844,58.9658050537109,83.9346466064453,,,,,,,,,
1404,107505451,47.52640526,-122.19375581,Renton City Limits,King,89.2339553833008,58.4155883789062,83.8350372314453,,,,,,,,,
1405,107505981,47.52642809,-122.19394692,Renton City Limits,King,89.1920394897461,58.4624824523926,83.8197402954102,,,,,,,,,
1406,107506213,47.52517588,-122.19430265,Renton City Limits,King,89.1788864135742,58.921028137207,84.2797470092773,,,,,,,,,
1407,107506569,47.52457841,-122.19390803,Renton City Limits,King,89.4259185791016,59.2188568115234,84.5813217163086,,,,,,,,,
1408,107507103,47.52145343,-122.18882601,Renton City Limits,King,89.0322952270508,57.979118347168,84.0938720703125,,,,,,,,,
1409,107508353,47.52145123,-122.1884319,Renton City Limits,King,88.9274597167969,57.8889541625977,84.1539916992188,,,,,,,,,
1410,107509358,47.50808136,-122.19624491,Renton City Limits,King,88.664909362793,61.7669792175293,85.079704284668,,,,,,,,,
1411,107509505,47.50257988,-122.17661843,Renton City Limits,King,91.9572906494141,62.7955055236816,88.7720642089844,,,,,,,,,
1412,107509716,47.50257714,-122.17657974,Renton City Limits,King,91.9572906494141,62.7955055236816,88.7720642089844,,,,,,,,,
1413,107509934,47.50385784,-122.17715693,Renton City Limits,King,91.4949188232422,63.1156234741211,87.6857299804688,,,,,,,,,
1414,107510152,47.503789,-122.177255,Renton City Limits,King,91.5080337524414,63.1118545532227,87.7339859008789,,,,,,,,,
1415,107511981,47.51840475,-122.15702242,Renton City Limits,King,89.4922103881836,57.2831497192383,83.2600784301758,,,,,,,,,
1416,107514370,47.49063392,-122.22301527,Renton City Limits,King,89.2873916625977,61.8987922668457,87.7031326293945,,,,,,,,,
1417,107515026,47.4873922507,-122.2187989578,Renton City Limits,King,90.7258758544922,61.9810752868652,89.9940719604492,,,,,,,,,
1418,107516067,47.48322768,-122.22053626,Renton City Limits,King,87.9291687011719,61.1381721496582,86.8485565185547,,,,,,,,,
1419,107516534,47.4837079,-122.220817,Renton City Limits,King,89.6765975952148,62.4319038391113,85.5867462158203,,,,,,,,,
1420,107574347,47.2444234515,-124.2094868794,,Grays Harbor,,,,,,,,,,,,
1421,107655795,47.8281533333,-124.2642216667,,Jefferson,,,,,,,,,,,,
1422,107723837,48.4028104491,-122.3467158526,,Skagit,,,,,,,,,,,,
1423,107733670,47.6503282612,-122.3958091392,,King,87.9310760498047,62.2816505432129,84.7025756835938,,,,,,,,,
1424,107734927,47.644325,-122.4167783333,,King,88.3477096557617,62.6330642700195,86.6128158569336,,,,,,,,,
1425,107735423,47.640725,-122.4138633333,,King,88.2288055419922,63.0181884765625,86.2933502197266,,,,,,,,,
1426,107836045,47.48327517,-122.22106027,Renton City Limits,King,88.4846649169922,61.7526664733887,86.6537780761719,,,,,,,,,
1427,107836241,47.4277666,-122.1997064,Renton City Limits,King,90.9104995727539,60.5990409851074,86.9656143188477,,,,,,,,,
1428,107836448,47.4276966,-122.199956,Renton City Limits,King,90.8456268310547,60.6840782165527,86.8288955688477,,,,,,,,,
1429,107838410,47.4540786,-122.211692,Renton City Limits,King,92.076301574707,61.7280616760254,85.9371948242188,,,,,,,,,
1430,107838787,47.4525316,-122.2125941,Renton City Limits,King,91.5807800292969,61.4600601196289,85.9475708007812,,,,,,,,,
1431,107850812,47.44786319,-122.19683435,Renton City Limits,King,90.0659484863281,61.6765022277832,86.7321548461914,,,,,,,,,
1432,107852500,47.46689253,-122.16270397,Renton City Limits,King,91.0052032470703,54.394905090332,81.19384765625,,,,,,,,,
1433,107852831,47.46997741,-122.16699908,Renton City Limits,King,91.1763534545898,54.6572914123535,81.6948776245117,,,,,,,,,
1434,107853422,47.4771107,-122.22354404,Renton City Limits,King,90.2689514160156,61.9571304321289,88.1188125610352,,,,,,,,,
1435,107855446,47.47807418,-122.22395076,Renton City Limits,King,90.6030654907227,61.830924987793,87.6865844726562,,,,,,,,,
1436,107855536,47.48317699,-122.22027208,Renton City Limits,King,87.7925720214844,61.116512298584,86.937614440918,,,,,,,,,
1437,107855819,47.46573785,-122.23667923,Renton City Limits,King,90.6855850219727,62.4189491271973,86.8834075927734,,,,,,,,,
1438,107856302,47.46598863,-122.2367272,Renton City Limits,King,90.6465454101562,62.6266708374023,86.7519836425781,,,,,,,,,
1439,107857044,47.46567704,-122.23525252,Renton City Limits,King,90.5439453125,62.4763221740723,86.9714050292969,,,,,,,,,
1440,107907007,47.5204396667,-122.009432763,,King,89.7900009155273,56.8062362670898,80.7169876098633,,,,,,,,,
1441,107907495,47.5204180833,-122.0094909334,,King,89.7900009155273,56.8062362670898,80.7169876098633,,,,,,,,,
1442,107914257,47.6309583333,-122.28457,,King,89.3018341064453,60.4793663024902,85.7890853881836,,,,,,,,,
1443,107914938,47.630845,-122.2840366667,,King,89.4012908935547,60.7207298278809,85.9568405151367,,,,,,,,,
